EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction,Workload_Stress,Workload_SleepHours,Stress_SleepHours,Workload_Bin,CommuteDistance_Encoded,Workload_Stress_Ratio,Stress_SleepHours_Ratio,Total_Workload,CommuteDistance_-1.362887592126172,CommuteDistance_-1.2440767861843371,CommuteDistance_-1.1252659802425022,CommuteDistance_-1.0064551743006673,CommuteDistance_-0.8876443683588325,CommuteDistance_-0.7688335624169976,CommuteDistance_-0.6500227564751627,CommuteDistance_-0.5312119505333278,CommuteDistance_-0.41240114459149296,CommuteDistance_-0.2935903386496581,CommuteDistance_-0.1747795327078232,CommuteDistance_-0.05596872676598833,CommuteDistance_0.06284207917584655,CommuteDistance_0.18165288511768143,CommuteDistance_0.3004636910595163,CommuteDistance_0.41927449700135117,CommuteDistance_0.538085302943186,CommuteDistance_0.6568961088850209,CommuteDistance_0.7757069148268558,CommuteDistance_0.8945177207686907,CommuteDistance_1.0133285267105256,CommuteDistance_1.1321393326523606,CommuteDistance_1.2509501385941952,CommuteDistance_1.3697609445360301,CommuteDistance_1.488571750477865,CommuteDistance_1.6073825564197,CommuteDistance_1.7261933623615349,CommuteDistance_1.8450041683033698
2216.0,Male,24.0,Single,Junior,2.0,IT,Part-Time,3.0,5.0,2.3,1.4536897196095226,-0.6929008635525359,0.4912101445210267,Walk,0.0,8.0,0.0,Bachelor,True,21.0,4.0,5.0,37.5,7.5,Very Low,0.06512396694214877,-2.0979764901061926,-1.4105996585587128,1.2519990005780135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218.0,Female,27.0,Single,Junior,3.0,Finance,Full-Time,3.0,3.0,1.4,0.024566742092848568,0.2470207114458593,0.19197324705654895,Car,1.0,5.0,0.0,Bachelor,False,21.5,4.0,6.0,21.6,14.4,Very Low,0.030413223140495868,0.09945215463757104,1.2867454916067014,0.46356070059525684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2220.0,Male,27.0,Single,Junior,5.0,IT,Part-Time,4.0,2.0,0.7,0.024566742092848568,-0.6929008635525359,0.09222761456838913,Car,1.0,10.0,0.0,Bachelor,True,22.5,4.0,3.0,21.299999999999997,7.1,Very Low,0.031735537190082645,-0.03545491630988684,-7.512943485335281,-0.5761065068912982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225.0,Male,47.0,Married,Mid,25.0,IT,Full-Time,1.0,3.0,0.9,0.024566742092848568,-0.6929008635525359,-0.30675491538424754,Motorbike,8.0,14.0,0.0,Bachelor,False,42.5,4.0,3.0,20.1,6.7,Very Low,0.03239669421487603,-0.03545491630988684,2.2588093329927683,-0.9750890368439349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2227.0,Female,39.0,Married,Senior,17.0,Operations,Full-Time,3.0,5.0,1.0,0.024566742092848568,-0.6929008635525359,-2.1021763001711147,Public Transport,5.0,20.0,7.0,Bachelor,False,48.5,4.0,3.0,14.700000000000001,4.9,Very Low,0.03272727272727273,-0.03545491630988684,0.3296112052189656,-2.770510421630802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2227.0,Male,27.0,Single,Mid,5.0,Operations,Contract,5.0,1.0,1.4,1.4536897196095226,-0.6929008635525359,-0.5062461803605663,Car,1.0,15.0,0.0,Bachelor,False,32.5,4.0,5.0,32.5,6.5,Very Low,0.04661157024793389,-2.0979764901061926,1.3687033933327277,0.2545426756964204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229.0,Male,25.0,Single,Junior,3.0,Finance,Full-Time,1.0,4.0,1.4,0.024566742092848568,0.2470207114458593,0.4912101445210267,Motorbike,1.0,7.0,0.0,Bachelor,False,21.5,4.0,6.0,22.5,15.0,Very Low,0.030413223140495868,0.09945215463757104,0.5028819410556847,0.7627975980597346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2235.0,Male,45.0,Married,Mid,23.0,Finance,Full-Time,3.0,2.0,2.1,-1.4045562354238255,0.2470207114458593,-0.2070092828960886,Public Transport,7.0,13.0,0.0,Bachelor,False,41.5,4.0,2.0,6.8,13.6,Very Low,0.0456198347107438,-5.685985687259601,-1.1932832633555777,-1.3645448068740547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237.0,Female,39.0,Married,Senior,7.0,Sales,Full-Time,1.0,5.0,3.4,1.4536897196095226,-0.6929008635525359,-0.10726365040792876,Walk,5.0,19.0,1.0,Bachelor,False,43.5,4.0,5.0,34.5,6.9,Very Low,0.06512396694214877,-2.0979764901061926,6.45979199269457,0.653525205649058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242.0,Female,30.0,Single,Mid,8.0,Marketing,Part-Time,3.0,3.0,2.2,-1.4045562354238255,2.12686386144265,0.7904470419855044,Public Transport,2.0,13.0,0.0,Bachelor,False,34.0,4.0,4.0,7.8,31.2,Very Low,0.033388429752066115,-0.6603884057772874,2.69071012450059,1.512754668004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2243.0,Male,39.0,Single,Mid,14.0,Sales,Part-Time,4.0,4.0,3.3,0.024566742092848568,1.1869422864442545,-0.40650054787240736,Public Transport,5.0,12.0,0.0,Bachelor,False,37.0,4.0,9.0,19.799999999999997,19.799999999999997,Very Low,0.030413223140495868,0.020697503452965785,-2.919903295522042,0.8050084806646958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247.0,Female,35.0,Married,Senior,13.0,Sales,Part-Time,4.0,1.0,2.6,-1.4045562354238255,-0.6929008635525359,-0.40650054787240736,Car,4.0,15.0,9.0,Bachelor,False,46.5,4.0,1.0,6.6,6.6,Very Low,0.024793388429752067,2.0270666574864187,1.7045508767052755,-2.5039576468487685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2256.0,Female,24.0,Married,Junior,2.0,Legal,Full-Time,5.0,2.0,2.3,0.7391282308511856,0.2470207114458593,0.8901926744736642,Motorbike,0.0,10.0,0.0,Bachelor,False,21.0,4.0,8.0,31.6,15.8,Very Low,0.02809917355371901,2.9921710755861572,0.27749128728162314,1.8763416167707092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261.0,Male,31.0,Married,Senior,9.0,Sales,Full-Time,3.0,3.0,2.5,-0.6899947466654884,-0.6929008635525359,0.8901926744736642,Motorbike,3.0,18.0,1.0,Bachelor,True,44.5,4.0,2.0,15.8,7.9,Very Low,0.04033057851239669,0.995805870588266,-0.7783717869660621,-0.4927029357443601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271.0,Female,24.0,Single,Junior,1.0,Finance,Contract,1.0,3.0,2.3,0.024566742092848568,0.2470207114458593,0.8901926744736642,Car,0.0,8.0,0.0,Bachelor,False,20.5,4.0,6.0,23.700000000000003,15.8,Very Low,0.04661157024793389,0.09945215463757104,0.27749128728162314,1.161780128012372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275.0,Male,26.0,Married,Senior,4.0,Marketing,Full-Time,4.0,4.0,0.0,0.7391282308511856,-0.6929008635525359,-0.30675491538424754,Walk,1.0,18.0,7.0,Bachelor,False,42.0,4.0,4.0,26.8,6.7,Very Low,0.06380165289256198,-1.0667157032080397,2.2588093329927683,-0.2605275480855978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276.0,Female,23.0,Single,Intern/Fresher,1.0,Sales,Full-Time,3.0,4.0,1.5,0.7391282308511856,-0.6929008635525359,0.09222761456838913,Walk,0.0,24.0,0.0,Bachelor,False,10.5,4.0,4.0,28.4,7.1,Very Low,0.06512396694214877,-1.0667157032080397,-7.512943485335281,0.13845498186703886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277.0,Female,28.0,Single,Junior,6.0,Legal,Part-Time,3.0,1.0,1.1,-1.4045562354238255,-0.6929008635525359,1.2891752044263018,Public Transport,2.0,5.0,0.0,Bachelor,False,23.0,4.0,1.0,8.3,8.3,Very Low,0.027107438016528925,2.0270666574864187,-0.5374761014918905,-0.8082818945500594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2278.0,Male,23.0,Single,Intern/Fresher,1.0,Customer Service,Contract,4.0,3.0,2.8,0.024566742092848568,0.2470207114458593,-0.805483077825044,Car,0.0,27.0,0.0,Bachelor,False,10.5,4.0,6.0,18.6,12.4,Very Low,0.04363636363636364,0.09945215463757104,-0.3066739929776498,-0.5338956242863362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284.0,Male,40.0,Married,Mid,18.0,IT,Full-Time,2.0,5.0,2.7,0.7391282308511856,-0.6929008635525359,-0.6059918128487253,Car,6.0,10.0,0.0,Bachelor,True,39.0,4.0,4.0,25.6,6.4,Very Low,0.030413223140495868,-1.0667157032080397,1.1434162145502815,-0.5597644455500755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2287.0,Female,25.0,Married,Junior,3.0,Sales,Part-Time,5.0,3.0,0.8,1.4536897196095226,-0.6929008635525359,0.2917188795447079,Public Transport,1.0,9.0,0.0,Bachelor,False,21.5,4.0,5.0,36.5,7.3,Very Low,0.031074380165289257,-2.0979764901061926,-2.3752348914089025,1.0525077356016945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2289.0,Male,22.0,Single,Intern/Fresher,6.0,IT,Contract,4.0,4.0,3.7,1.4536897196095226,0.2470207114458593,1.2891752044263018,Car,0.0,25.0,0.0,Bachelor,True,10.0,4.0,10.0,41.5,16.6,Very Low,0.031074380165289257,5.884889996534743,0.19161143528522562,2.989885635481684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2290.0,Female,28.0,Single,Junior,6.0,Sales,Part-Time,1.0,1.0,0.6,-1.4045562354238255,-0.6929008635525359,-0.2070092828960886,Car,2.0,10.0,0.0,Bachelor,False,23.0,4.0,1.0,6.8,6.8,Very Low,0.02809917355371901,2.0270666574864187,3.347197078343317,-2.30446638187245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2293.0,Male,23.0,Single,Intern/Fresher,1.0,IT,Full-Time,4.0,5.0,2.8,-0.6899947466654884,0.2470207114458593,-0.30675491538424754,Public Transport,0.0,26.0,0.0,Bachelor,False,10.5,4.0,4.0,13.4,13.4,Very Low,0.030413223140495868,-2.7932667663110147,-0.8052705918068392,-0.7497289506038767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2293.0,Female,23.0,Single,Junior,1.0,Marketing,Contract,2.0,5.0,2.5,0.7391282308511856,-0.6929008635525359,1.3889208369144608,Walk,0.0,9.0,0.0,Bachelor,False,20.5,4.0,4.0,33.6,8.4,Very Low,0.06512396694214877,-1.0667157032080397,-0.498877145937967,1.4351482042131105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297.0,Male,32.0,Single,Senior,9.0,Legal,Part-Time,5.0,2.0,2.8,0.7391282308511856,-0.6929008635525359,0.6907014094973455,Car,3.0,23.0,2.0,Bachelor,False,44.5,4.0,4.0,30.8,7.7,Very Low,0.039008264462809916,-1.0667157032080397,-1.0031843760875003,0.7369287767959952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301.0,Other,24.0,Single,Junior,2.0,Operations,Part-Time,1.0,4.0,1.6,-0.6899947466654884,-0.6929008635525359,-0.30675491538424754,Walk,0.0,8.0,0.0,Bachelor,False,21.0,4.0,2.0,13.4,6.7,Very Low,0.06380165289256198,0.995805870588266,2.2588093329927683,-1.6896505256022718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306.0,Male,26.0,Single,Junior,4.0,Finance,Part-Time,2.0,4.0,2.5,1.4536897196095226,-0.6929008635525359,0.2917188795447079,Public Transport,1.0,8.0,0.0,Bachelor,False,22.0,4.0,5.0,36.5,7.3,Very Low,0.03239669421487603,-2.0979764901061926,-2.3752348914089025,1.0525077356016945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2308.0,Male,34.0,Married,Mid,12.0,IT,Full-Time,4.0,1.0,1.7,-1.4045562354238255,-0.6929008635525359,-1.2044656077776816,Car,4.0,14.0,0.0,Bachelor,True,36.0,4.0,1.0,5.8,5.8,Very Low,0.027107438016528925,2.0270666574864187,0.5752765871050982,-3.301922706754043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2315.0,Male,36.0,Married,Mid,12.0,Sales,Full-Time,4.0,5.0,1.4,0.7391282308511856,-0.6929008635525359,-0.9052287103132038,Motorbike,4.0,10.0,0.0,Bachelor,False,36.0,4.0,4.0,24.4,6.1,Very Low,0.04661157024793389,-1.0667157032080397,0.7654428725291303,-0.8590013430145541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323.0,Female,37.0,Married,Senior,15.0,Finance,Full-Time,3.0,5.0,2.3,0.024566742092848568,0.2470207114458593,-0.2070092828960886,Car,5.0,20.0,4.0,Bachelor,False,47.5,4.0,6.0,20.4,13.6,Very Low,0.05024793388429752,0.09945215463757104,-1.1932832633555777,0.06457817064261928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329.0,Male,22.0,Single,Junior,0.0,HR,Part-Time,5.0,2.0,0.8,0.7391282308511856,-0.6929008635525359,-1.6034481377303182,Public Transport,0.0,6.0,0.0,Bachelor,False,20.0,4.0,4.0,21.6,5.4,Very Low,0.033388429752066115,-1.0667157032080397,0.43213175885156424,-1.5572207704316685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2331.0,Female,30.0,Single,Mid,8.0,HR,Full-Time,1.0,5.0,2.8,-0.6899947466654884,1.1869422864442545,-0.30675491538424754,Car,2.0,12.0,0.0,Bachelor,False,34.0,4.0,6.0,13.4,20.1,Very Low,0.033388429752066115,-0.5813212267895498,-3.869350516606447,0.1901926243945185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2334.0,Female,60.0,Married,Senior,23.0,Operations,Full-Time,2.0,5.0,2.1,0.024566742092848568,-0.6929008635525359,-0.10726365040792876,Car,12.0,18.0,9.0,Bachelor,False,51.5,4.0,3.0,20.700000000000003,6.9,Very Low,0.05024793388429752,-0.03545491630988684,6.45979199269457,-0.775597771867616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335.0,Other,23.0,Single,Intern/Fresher,1.0,IT,Contract,1.0,5.0,2.6,0.024566742092848568,-0.6929008635525359,0.19197324705654895,Bike,0.0,27.0,0.0,Bachelor,True,10.5,4.0,3.0,21.6,7.2,Very Low,0.01785123966942149,-0.03545491630988684,-3.6093615676515007,-0.47636087440313835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337.0,Female,35.0,Divorced,Senior,13.0,Finance,Full-Time,3.0,1.0,1.7,0.7391282308511856,-0.6929008635525359,0.09222761456838913,Public Transport,4.0,25.0,9.0,Bachelor,False,46.5,4.0,4.0,28.4,7.1,Very Low,0.033388429752066115,-1.0667157032080397,-7.512943485335281,0.13845498186703886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2338.0,Other,35.0,Single,Mid,13.0,Legal,Full-Time,5.0,2.0,2.8,0.024566742092848568,0.2470207114458593,0.09222761456838913,Car,4.0,12.0,0.0,Bachelor,False,36.5,4.0,6.0,21.299999999999997,14.2,Very Low,0.04033057851239669,0.09945215463757104,2.6783811976867944,0.363815068107097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340.0,Male,33.0,Single,Senior,2.0,Operations,Full-Time,4.0,3.0,1.8,0.024566742092848568,1.1869422864442545,1.7879033668670983,Motorbike,3.0,24.0,5.0,Bachelor,False,41.0,4.0,9.0,26.400000000000002,26.400000000000002,Very Low,0.03239669421487603,0.020697503452965785,0.6638738467505837,2.9994123954042013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2341.0,Female,24.0,Single,Junior,2.0,Customer Service,Full-Time,4.0,3.0,2.0,0.024566742092848568,-0.6929008635525359,0.7904470419855044,Car,0.0,5.0,0.0,Bachelor,False,21.0,4.0,3.0,23.4,7.8,Very Low,0.021487603305785124,-0.03545491630988684,-0.8765936563383951,0.12211292052581713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2347.0,Female,25.0,Single,Junior,3.0,Finance,Full-Time,3.0,2.0,1.9,1.4536897196095226,-0.6929008635525359,1.0896839394499822,Public Transport,1.0,7.0,0.0,Bachelor,False,21.5,4.0,5.0,40.5,8.1,Very Low,0.024793388429752067,-2.0979764901061926,-0.6358732452883579,1.850472795506969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2349.0,Other,37.0,Single,Senior,15.0,Sales,Full-Time,1.0,4.0,1.9,0.024566742092848568,-0.6929008635525359,-0.40650054787240736,Public Transport,5.0,19.0,1.0,Bachelor,False,47.5,4.0,3.0,19.799999999999997,6.6,Very Low,0.031074380165289257,-0.03545491630988684,1.7045508767052755,-1.0748346693320947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2350.0,Female,23.0,Single,Intern/Fresher,1.0,HR,Full-Time,5.0,2.0,3.5,0.024566742092848568,1.1869422864442545,-0.00751801791976982,Motorbike,0.0,25.0,0.0,Bachelor,False,10.5,4.0,9.0,21.0,21.0,Very Low,0.031735537190082645,0.020697503452965785,-157.87970406437915,1.2039910106173333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357.0,Other,47.0,Single,Senior,17.0,Marketing,Full-Time,3.0,3.0,1.9,1.4536897196095226,-0.6929008635525359,0.19197324705654895,Bike,8.0,17.0,6.0,Bachelor,False,48.5,4.0,5.0,36.0,7.2,Very Low,0.04661157024793389,-2.0979764901061926,-3.6093615676515007,0.9527621031135357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362.0,Male,35.0,Married,Senior,13.0,IT,Full-Time,4.0,1.0,2.9,1.4536897196095226,-0.6929008635525359,1.1894295719381411,Public Transport,4.0,17.0,5.0,Bachelor,False,46.5,4.0,5.0,41.0,8.2,Very Low,0.027107438016528925,-2.0979764901061926,-0.5825488783172971,1.9502184279951278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2365.0,Female,28.0,Single,Junior,6.0,Legal,Full-Time,2.0,4.0,2.0,-1.4045562354238255,2.12686386144265,-0.40650054787240736,Car,2.0,5.0,0.0,Bachelor,False,23.0,4.0,4.0,6.6,26.4,Very Low,0.02809917355371901,-0.6603884057772874,-5.232130381635701,0.315807078146417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2368.0,Male,23.0,Single,Intern/Fresher,1.0,Finance,Contract,5.0,2.0,0.1,-1.4045562354238255,1.1869422864442545,0.9899383069618232,Car,0.0,22.0,0.0,Bachelor,False,10.5,4.0,3.0,8.0,24.0,Very Low,0.04363636363636364,-1.1833399570320653,1.1990063187756028,0.7723243579822522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369.0,Female,28.0,Married,Junior,6.0,Operations,Full-Time,1.0,5.0,2.4,-1.4045562354238255,0.2470207114458593,-0.10726365040792876,Car,2.0,5.0,0.0,Bachelor,False,23.0,4.0,2.0,6.9,13.8,Very Low,0.03239669421487603,-5.685985687259601,-2.302930329234164,-1.2647991743858948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2373.0,Female,36.0,Married,Senior,1.0,Finance,Full-Time,5.0,3.0,3.0,0.024566742092848568,0.2470207114458593,-0.6059918128487253,Car,4.0,24.0,7.0,Bachelor,False,40.5,4.0,6.0,19.200000000000003,12.8,Very Low,0.033388429752066115,0.09945215463757104,-0.407630444200661,-0.3344043593100174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2375.0,Male,48.0,Married,Mid,26.0,Operations,Full-Time,4.0,4.0,3.0,0.7391282308511856,0.2470207114458593,-0.6059918128487253,Car,8.0,14.0,0.0,Bachelor,False,43.0,4.0,8.0,25.6,12.8,Very Low,0.02909090909090909,2.9921710755861572,-0.407630444200661,0.3801571294483196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2379.0,Female,24.0,Married,Junior,2.0,Operations,Part-Time,1.0,1.0,2.8,-1.4045562354238255,-0.6929008635525359,1.8876489993552572,Public Transport,0.0,6.0,0.0,Bachelor,False,21.0,4.0,1.0,8.9,8.9,Very Low,0.027107438016528925,2.0270666574864187,-0.3670708184742668,-0.20980809962110403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2383.0,Female,48.0,Married,Senior,18.0,IT,Full-Time,3.0,4.0,1.9,0.024566742092848568,0.2470207114458593,1.2891752044263018,Public Transport,8.0,15.0,4.0,Bachelor,True,49.0,4.0,6.0,24.900000000000002,16.6,Very Low,0.0456198347107438,0.09945215463757104,0.19161143528522562,1.5607626579650098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384.0,Male,26.0,Single,Mid,4.0,Sales,Part-Time,2.0,4.0,2.9,-0.6899947466654884,-0.6929008635525359,-1.0049743428013629,Public Transport,1.0,15.0,0.0,Bachelor,False,32.0,4.0,2.0,12.0,6.0,Very Low,0.02809917355371901,0.995805870588266,0.689471198150739,-2.387869953019387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2389.0,Female,29.0,Single,Junior,7.0,Finance,Full-Time,3.0,2.0,2.0,-0.6899947466654884,0.2470207114458593,-1.0049743428013629,Car,2.0,6.0,0.0,Bachelor,False,23.5,4.0,4.0,12.0,12.0,Very Low,0.033388429752066115,-2.7932667663110147,-0.24579802804028597,-1.447948378020992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2391.0,Male,35.0,Single,Mid,7.0,Sales,Full-Time,2.0,1.0,4.3,-0.6899947466654884,-0.6929008635525359,0.09222761456838913,Walk,4.0,15.0,0.0,Bachelor,False,33.5,4.0,2.0,14.2,7.1,Very Low,0.06380165289256198,0.995805870588266,-7.512943485335281,-1.2906679956496352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393.0,Female,36.0,Married,Senior,14.0,Marketing,Full-Time,3.0,4.0,2.0,-0.6899947466654884,0.2470207114458593,-0.40650054787240736,Car,4.0,19.0,7.0,Bachelor,False,47.0,4.0,4.0,13.2,13.2,Very Low,0.033388429752066115,-2.7932667663110147,-0.6076762094083832,-0.8494745830920365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2395.0,Female,28.0,Single,Junior,6.0,Marketing,Part-Time,1.0,4.0,0.6,0.7391282308511856,0.2470207114458593,0.19197324705654895,Car,2.0,9.0,0.0,Bachelor,False,23.0,4.0,8.0,28.8,14.4,Very Low,0.03371900826446281,2.9921710755861572,1.2867454916067014,1.1781221893535938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399.0,Female,25.0,Single,Junior,3.0,Finance,Part-Time,2.0,4.0,1.3,-1.4045562354238255,0.2470207114458593,-2.002430667682956,Walk,1.0,7.0,0.0,Bachelor,False,21.5,4.0,2.0,5.0,10.0,Very Low,0.06380165289256198,-5.685985687259601,-0.12336043167729312,-3.159966191660922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400.0,Male,47.0,Married,Mid,15.0,Legal,Part-Time,4.0,4.0,2.4,-0.6899947466654884,-0.6929008635525359,-0.00751801791976982,Walk,8.0,13.0,0.0,Bachelor,False,37.5,4.0,2.0,14.0,7.0,Very Low,0.06380165289256198,0.995805870588266,92.16537697999095,-1.3904136281377941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403.0,Male,24.0,Single,Mid,2.0,Sales,Full-Time,5.0,2.0,1.5,-0.6899947466654884,-0.6929008635525359,0.5909557770091857,Public Transport,0.0,15.0,0.0,Bachelor,True,31.0,4.0,2.0,15.2,7.6,Very Low,0.027107438016528925,0.995805870588266,-1.1725088227189915,-0.7919398332088387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2404.0,Male,50.0,Married,Senior,19.0,IT,Part-Time,5.0,1.0,1.2,-1.4045562354238255,-0.6929008635525359,0.2917188795447079,Public Transport,9.0,21.0,6.0,Bachelor,False,49.5,4.0,1.0,7.3,7.3,Very Low,0.039008264462809916,2.0270666574864187,-2.3752348914089025,-1.8057382194316534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405.0,Female,32.0,Married,Senior,10.0,Sales,Full-Time,1.0,5.0,0.0,-0.6899947466654884,0.2470207114458593,0.4912101445210267,Public Transport,3.0,17.0,3.0,Bachelor,False,45.0,4.0,4.0,15.0,15.0,Very Low,0.05024793388429752,-2.7932667663110147,0.5028819410556847,0.048236109301397545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
