EmpID,Age,Experience,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction,Gender_Male,Gender_Other,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,JobLevel_Junior,JobLevel_Lead,JobLevel_Mid,JobLevel_Senior,Dept_Finance,Dept_HR,Dept_IT,Dept_Legal,Dept_Marketing,Dept_Operations,Dept_Sales,EmpType_Full-Time,EmpType_Part-Time,CommuteMode_Car,CommuteMode_Motorbike,CommuteMode_Public Transport,CommuteMode_Walk,Workload_Stress,Workload_SleepHours,Stress_SleepHours,PC1,PC2,PC3,PC4
1583.0,29.0,7.0,2.0,3.0,1.1,1.0,1.0,9.2,6.0,2.0,10.0,0.0,Bachelor,True,23.5,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,9.2,9.2,-1.6724742783933102,0.7230351968343777,-1.774913527951707,-1.8704774316818547
1589.0,25.0,3.0,3.0,5.0,1.6,3.0,2.0,5.3,15.0,1.0,5.0,0.0,Bachelor,False,21.5,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6.0,15.899999999999999,10.6,-0.2385607392338089,0.41848200860384394,1.4837650556312123,0.9278969287565715
1596.0,51.0,10.0,3.0,5.0,1.0,1.0,1.0,5.8,4.0,9.0,15.0,8.0,Bachelor,False,45.0,4.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,5.8,5.8,-2.391805302199103,0.9987209077549539,1.2871667057792644,-0.6376423678108516
1599.0,45.0,7.0,5.0,4.0,2.4,3.0,1.0,6.7,7.0,7.0,21.0,3.0,Bachelor,False,43.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3.0,20.1,6.7,-0.9697656301542928,-0.5719207972021179,0.5640695928797713,-0.5806280813868552
1601.0,22.0,0.0,1.0,5.0,2.4,1.0,1.0,6.6,18.0,0.0,29.0,0.0,Bachelor,False,10.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,6.6,6.6,-2.2300647859434197,0.9432310782257126,-0.14270856208502936,0.5145924895271912
1602.0,33.0,5.0,5.0,3.0,1.3,3.0,1.0,6.8,19.0,3.0,10.0,0.0,Bachelor,False,32.5,4.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.0,20.4,6.8,-0.9481966565569243,-0.5824194552040576,-0.15371772964081723,0.655370358061684
1605.0,40.0,18.0,4.0,2.0,2.0,1.0,4.0,7.0,2.0,6.0,17.0,7.0,Bachelor,False,49.0,4.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0,7.0,28.0,0.7823524987087844,3.3107493499862,0.3213828835752882,-1.387058594608378
1612.0,25.0,3.0,5.0,1.0,1.9,2.0,1.0,6.9,25.0,1.0,7.0,0.0,Bachelor,False,21.5,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,13.8,6.9,-1.5468397243813186,0.1632792766423376,-0.663788584783059,1.192487365077241
1618.0,22.0,0.0,4.0,3.0,2.4,2.0,1.0,8.1,1.0,0.0,30.0,0.0,Bachelor,False,10.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,16.2,8.1,-1.236973489255977,-0.01514646303568583,-0.4588190016791133,-1.880863013573966
1619.0,25.0,3.0,5.0,1.0,1.0,3.0,1.0,8.1,29.0,1.0,10.0,0.0,Bachelor,False,21.5,4.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,24.299999999999997,8.1,-0.586715840852092,-0.8200963496033623,-1.8297548426680772,1.1589040134418733
1621.0,23.0,1.0,1.0,5.0,1.2,2.0,4.0,6.1,8.0,0.0,9.0,0.0,Bachelor,False,20.5,4.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,12.2,24.4,1.4117028668261111,2.5390170571286874,1.0671515770547362,-0.21344395850514566
1634.0,47.0,20.0,5.0,4.0,1.3,5.0,2.0,8.0,5.0,8.0,14.0,0.0,Bachelor,False,40.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10.0,40.0,16.0,2.274909069028117,-1.5794275740831216,-0.15284689048298195,-1.1743724703886809
1637.0,39.0,17.0,2.0,5.0,2.2,5.0,1.0,6.6,5.0,5.0,14.0,0.0,Bachelor,False,38.5,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,33.0,6.6,0.2290683370360679,-2.043202663253844,0.9761378954101817,-0.6298542990344379
1638.0,22.0,0.0,1.0,1.0,1.8,2.0,1.0,8.0,2.0,0.0,8.0,0.0,Bachelor,False,20.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,16.0,8.0,-1.2622403045647848,-0.0009707633162210438,-0.4234669367112433,-1.7313562769337458
1645.0,27.0,5.0,5.0,2.0,1.4,2.0,3.0,6.7,15.0,1.0,5.0,0.0,Bachelor,False,22.5,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.0,13.4,20.1,0.5788939543914503,1.7678325999087017,0.10780426400799241,0.24431865912731293
1648.0,24.0,2.0,5.0,2.0,3.2,5.0,1.0,7.6,2.0,0.0,12.0,0.0,Bachelor,True,31.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,38.0,7.6,0.5835083132580392,-2.3401102744246267,0.2313462625784925,-1.3897858348537415
1649.0,40.0,11.0,5.0,5.0,2.7,3.0,2.0,7.6,12.0,6.0,12.0,0.0,Bachelor,True,35.5,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.0,22.799999999999997,15.2,0.5499776647119266,0.10773104600155467,-0.4346017588361592,-0.40635897719126945
1650.0,25.0,3.0,3.0,3.0,3.0,1.0,1.0,6.8,6.0,1.0,9.0,0.0,Bachelor,False,21.5,4.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.0,6.8,6.8,-2.1810214071291223,0.9186153860776601,0.3125320061268154,-0.8497386173060218
1654.0,48.0,15.0,4.0,2.0,0.4,1.0,1.0,7.2,1.0,8.0,15.0,0.0,Bachelor,False,37.5,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,7.2,7.2,-2.0934866975816337,0.8825531282685943,0.22678873491305662,-1.5528907276055608
1655.0,36.0,14.0,5.0,5.0,1.7,1.0,5.0,5.7,7.0,4.0,23.0,2.0,Bachelor,False,47.0,4.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,5.0,5.7,28.5,1.1661596003422978,3.943323331352029,1.2669174683306734,-0.26632516884141244
1663.0,29.0,7.0,2.0,4.0,1.0,1.0,4.0,8.0,27.0,2.0,13.0,0.0,Bachelor,False,33.5,4.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.0,8.0,32.0,1.1597152736730152,3.4084502684239726,-1.9088085427754165,0.8277307446866436
1665.0,22.0,0.0,3.0,3.0,1.3,1.0,1.0,7.7,2.0,0.0,22.0,0.0,Bachelor,False,10.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.0,7.7,7.7,-1.9880947500466437,0.8425003674299476,-0.26052861491316814,-1.6589388523531459
1671.0,29.0,7.0,4.0,3.0,0.6,1.0,3.0,5.9,22.0,2.0,5.0,0.0,Bachelor,True,23.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,5.9,17.700000000000003,-0.5662886211801746,2.4918166865381046,0.2748210437944313,1.2398759792927645
1674.0,24.0,2.0,1.0,4.0,0.7,1.0,1.0,6.8,4.0,0.0,22.0,9.0,Bachelor,False,41.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,6.8,6.8,-2.1799106652258478,0.9172291622369192,0.4173977332465468,-1.062950207134115
1676.0,38.0,6.0,2.0,4.0,1.6,1.0,4.0,6.5,10.0,5.0,13.0,0.0,Bachelor,False,33.0,4.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,6.5,26.0,0.5822860067181059,3.276107685134909,0.36160489377339355,-0.309034468517932
1679.0,25.0,3.0,3.0,5.0,1.6,5.0,1.0,6.8,2.0,1.0,10.0,0.0,Bachelor,True,31.5,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0,34.0,6.8,0.30128922256439167,-2.1042476540968895,0.9530184413875215,-1.037694513992011
1681.0,37.0,11.0,2.0,1.0,0.9,1.0,3.0,8.4,23.0,5.0,10.0,0.0,Bachelor,False,35.5,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.0,8.4,25.200000000000003,0.2618132866045034,2.558555211240964,-2.034702359132803,0.2414660188438489
1683.0,47.0,25.0,4.0,4.0,1.2,5.0,3.0,7.3,11.0,8.0,15.0,0.0,Bachelor,False,42.5,4.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.0,36.5,21.9,3.492894670074627,-0.5678913724715854,0.321107681888323,-0.14332723102125483
1685.0,22.0,0.0,4.0,5.0,2.1,2.0,3.0,7.0,8.0,0.0,23.0,0.0,Bachelor,False,10.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,14.0,21.0,0.6927863664808042,1.7549060262581342,0.2015593503795757,-0.6356342692961118
1689.0,26.0,4.0,1.0,5.0,1.6,1.0,1.0,7.9,1.0,1.0,10.0,0.0,Bachelor,False,22.0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,7.9,7.9,-1.9451604517003553,0.8255089064059702,-0.3820495458598462,-1.8506062151318456
1690.0,28.0,6.0,2.0,4.0,0.7,1.0,1.0,7.0,5.0,2.0,8.0,0.0,Bachelor,False,23.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,7.0,7.0,-2.138087108782834,0.9016239250536829,0.1910110751801372,-1.0414059800847209
1692.0,25.0,3.0,2.0,4.0,3.6,1.0,3.0,7.5,15.0,1.0,8.0,0.0,Bachelor,False,21.5,4.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0,7.5,22.5,-0.0320603661274723,2.529233967276304,-0.8026868564816242,-0.21357466853785817
1693.0,32.0,10.0,3.0,4.0,2.3,2.0,1.0,7.2,27.0,3.0,13.0,0.0,Bachelor,True,35.0,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,14.4,7.2,-1.4738161332130812,0.12421773708579542,-1.0320090974859981,1.2769961297268126
1694.0,59.0,20.0,1.0,5.0,2.0,3.0,1.0,6.1,2.0,12.0,24.0,9.0,Bachelor,False,50.0,4.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0,18.299999999999997,6.1,-1.1363893254982012,-0.46249035052565785,1.3577916694923018,-0.8540304588369604
1696.0,25.0,3.0,3.0,2.0,1.9,3.0,2.0,7.4,26.0,1.0,6.0,0.0,Bachelor,False,21.5,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6.0,22.200000000000003,14.8,0.4737787939028466,0.1442756239164084,-0.9881692047484565,1.174334196927619
1697.0,49.0,21.0,2.0,2.0,2.9,3.0,1.0,7.0,19.0,9.0,18.0,4.0,Bachelor,False,50.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,21.0,7.0,-0.8917298065228927,-0.6200514572968284,-0.3309036492452178,0.5688281590216412
1698.0,50.0,8.0,2.0,1.0,2.7,1.0,1.0,6.4,21.0,9.0,20.0,8.0,Bachelor,False,44.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1.0,6.4,6.4,-2.274109826192983,0.961608763090431,-0.12605335825808367,0.9194714421339838
1704.0,29.0,7.0,4.0,2.0,3.7,3.0,2.0,8.6,12.0,2.0,6.0,0.0,Bachelor,False,23.5,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6.0,25.799999999999997,17.2,0.8920960521427194,-0.02647400914678353,-1.3370649784652757,-0.8474192038024436
1705.0,27.0,5.0,2.0,3.0,3.9,2.0,1.0,6.1,12.0,1.0,7.0,0.0,Bachelor,False,22.5,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0,12.2,6.1,-1.737311456867399,0.2621295240702769,0.720118069717084,0.1498195650040247
1706.0,34.0,12.0,4.0,2.0,1.4,2.0,2.0,6.2,5.0,4.0,16.0,2.0,Bachelor,False,46.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,12.4,12.4,-0.6538030554937166,1.0090773086067717,1.043477174980426,-0.6191036455458999
1707.0,23.0,1.0,2.0,4.0,2.4,1.0,1.0,7.7,18.0,0.0,9.0,0.0,Bachelor,False,20.5,4.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0,7.7,7.7,-1.9969806852728396,0.8535901581558749,-1.0994544318710193,0.04675386627160086
1709.0,43.0,21.0,4.0,5.0,2.0,2.0,1.0,7.7,5.0,7.0,18.0,8.0,Bachelor,True,50.5,4.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2.0,15.4,7.7,-1.3380407504912084,0.04155633584217345,-0.31741074180763257,-1.2828360670130838
1710.0,26.0,4.0,1.0,4.0,3.2,5.0,1.0,7.5,13.0,1.0,12.0,0.0,Bachelor,False,32.0,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5.0,37.5,7.5,0.5421218464533237,-2.3030032157595843,-0.2552062142289021,-0.17311067569151176
1711.0,27.0,5.0,5.0,3.0,2.1,1.0,5.0,6.2,16.0,1.0,6.0,0.0,Bachelor,False,22.5,4.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.0,6.2,31.0,1.3866768547854609,4.0167253765073765,0.327069966811294,0.4637746029014547
1715.0,26.0,4.0,5.0,4.0,1.6,4.0,2.0,6.0,12.0,1.0,18.0,5.0,Bachelor,False,42.0,4.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,8.0,24.0,12.0,0.7242468579669619,-0.38518500810665907,1.1633550737025942,0.3840661221862519
1720.0,26.0,4.0,3.0,5.0,3.1,1.0,4.0,7.1,11.0,1.0,13.0,0.0,Bachelor,False,32.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4.0,7.1,28.4,0.8164788650195653,3.325024669312385,-0.24244987219890907,-0.4726419937375725
1722.0,26.0,4.0,2.0,4.0,2.2,2.0,1.0,6.9,16.0,1.0,8.0,0.0,Bachelor,False,22.0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,13.8,6.9,-1.5418413858165831,0.15704126935900356,-0.1918928127442674,0.2330352108508203
1724.0,29.0,4.0,3.0,5.0,3.1,4.0,1.0,5.5,18.0,2.0,7.0,0.0,Bachelor,False,22.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0,22.0,5.5,-0.740439272932737,-1.0241928294299039,1.168616763170997,1.1757177289704819
1730.0,36.0,12.0,4.0,5.0,1.9,5.0,1.0,5.9,18.0,4.0,24.0,3.0,Bachelor,False,46.0,4.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,29.5,5.9,-0.02509318969215812,-1.8278124155022575,0.9259738255898271,1.064100940602183
1733.0,42.0,12.0,1.0,4.0,2.5,2.0,1.0,6.8,19.0,6.0,14.0,0.0,Bachelor,True,36.0,4.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,13.6,6.8,-1.5682189430286657,0.17260319291920936,-0.26140647489612806,0.5957535373191344
1735.0,33.0,11.0,1.0,4.0,3.0,3.0,1.0,7.0,5.0,3.0,15.0,0.0,Bachelor,False,35.5,4.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,21.0,7.0,-0.8839546131999712,-0.6297550241820147,0.4031564405929021,-0.9236529697750124
1738.0,37.0,15.0,2.0,5.0,4.4,1.0,3.0,6.3,7.0,5.0,15.0,0.0,Bachelor,False,37.5,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3.0,6.3,18.9,-0.4253728923078056,2.4919872737777458,0.7001795108936382,-0.5360134652760096
1739.0,28.0,3.0,2.0,5.0,0.0,2.0,1.0,8.7,28.0,2.0,8.0,0.0,Bachelor,True,21.5,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,17.4,8.7,-1.103699838807159,-0.07732796798024985,-2.4012158889619033,0.7400877987482518
1742.0,40.0,15.0,5.0,5.0,2.3,4.0,1.0,6.7,12.0,6.0,13.0,0.0,Bachelor,False,37.5,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4.0,26.8,6.7,-0.3560421791005832,-1.3181444724762417,0.41040205161021764,0.012387871719775262
1747.0,29.0,7.0,1.0,4.0,1.6,5.0,1.0,8.0,7.0,2.0,10.0,0.0,Bachelor,False,23.5,4.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0,40.0,8.0,0.7218410038466772,-2.4545760249866437,-0.3916541446253511,-1.0328025207143738
1748.0,40.0,1.0,2.0,2.0,1.2,1.0,1.0,8.0,1.0,6.0,16.0,2.0,Bachelor,False,40.5,4.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,8.0,8.0,-1.92397098800303,0.8173597318541665,-0.46902644311311786,-1.8931369990641718
1749.0,33.0,11.0,1.0,5.0,1.3,4.0,2.0,6.8,25.0,3.0,20.0,7.0,Bachelor,False,45.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,8.0,27.2,13.6,1.0188975908190727,-0.5262059032388412,-0.24670697847466744,1.4141320124291397
1755.0,43.0,11.0,5.0,4.0,2.0,2.0,1.0,5.3,9.0,7.0,14.0,0.0,Bachelor,False,35.5,4.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0,10.6,5.3,-1.9333368988698527,0.3679108907019205,1.5796960886185691,0.17320971407127544
1756.0,24.0,2.0,5.0,1.0,2.3,2.0,1.0,8.4,19.0,0.0,11.0,0.0,Bachelor,True,31.0,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,16.8,8.4,-1.1728358333139355,-0.043118211866300944,-1.6659653313399048,-0.09066153029964766
1759.0,35.0,12.0,5.0,1.0,3.8,2.0,2.0,6.3,27.0,4.0,13.0,0.0,Bachelor,False,36.0,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4.0,12.6,12.6,-0.6353313583465021,1.0162386785873787,-0.19948411402506708,1.6824879776958577
1762.0,36.0,14.0,5.0,3.0,1.6,3.0,1.0,7.3,18.0,4.0,23.0,8.0,Bachelor,False,47.0,4.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3.0,21.9,7.3,-0.8064741605202083,-0.6771925723563548,-0.5442496650919526,0.33240906554753047
1763.0,36.0,12.0,3.0,4.0,3.3,2.0,1.0,6.5,10.0,7.0,14.0,0.0,Bachelor,False,36.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0,13.0,6.5,-1.6373549375354424,0.20681294903315833,0.4738440827258712,-0.23499579172876423
1766.0,45.0,14.0,2.0,5.0,1.7,1.0,5.0,9.7,1.0,7.0,13.0,0.0,Bachelor,False,37.0,4.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5.0,9.7,48.5,2.97361657011531,4.476476962805908,-2.162099186154838,-2.7407789981941173
1774.0,35.0,13.0,4.0,5.0,2.7,1.0,1.0,6.8,16.0,4.0,10.0,0.0,Bachelor,True,36.5,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0,6.8,6.8,-2.186575116645495,0.9255465052813648,-0.2117966294718417,0.216319331834445
1775.0,58.0,3.0,3.0,4.0,0.0,2.0,1.0,6.7,28.0,12.0,17.0,5.0,Bachelor,False,41.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,13.4,6.7,-1.5979287259505712,0.1923237880016377,-0.6455173184071836,1.5981066332717284
1776.0,36.0,14.0,2.0,2.0,1.8,2.0,2.0,6.5,4.0,4.0,12.0,0.0,Bachelor,False,37.0,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,13.0,13.0,-0.5611781102923771,0.9841229198837724,0.8275951664749491,-0.8569170350617562
1783.0,44.0,7.0,1.0,4.0,1.4,3.0,1.0,5.3,7.0,7.0,13.0,0.0,Bachelor,False,33.5,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,15.899999999999999,5.3,-1.3650335803925135,-0.3084967825527232,1.8043710301105749,0.025167311893444004
1784.0,35.0,13.0,4.0,1.0,0.7,1.0,1.0,7.1,27.0,4.0,22.0,5.0,Bachelor,False,46.5,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0,7.1,7.1,-2.129115806021528,0.9087232127500297,-1.0494888203901798,1.2613907240919797
1791.0,34.0,7.0,4.0,3.0,1.0,1.0,1.0,7.9,13.0,4.0,19.0,9.0,Bachelor,True,43.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,7.9,7.9,-1.951824903120002,0.8338262494504157,-1.0112439085782345,-0.5713366761632853
1792.0,39.0,10.0,4.0,2.0,0.1,4.0,1.0,8.0,20.0,5.0,23.0,6.0,Bachelor,False,45.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,32.0,8.0,0.05233512708551002,-1.6265419629310696,-1.171273740865346,0.2978978859518537
1796.0,25.0,3.0,5.0,3.0,0.0,4.0,1.0,9.1,5.0,1.0,10.0,0.0,Bachelor,True,21.5,4.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0,36.4,9.1,0.40997515380553806,-1.9025821989670653,-1.3681916893106685,-1.7812428682114032
1799.0,30.0,8.0,1.0,2.0,3.1,5.0,1.0,6.5,26.0,2.0,13.0,0.0,Bachelor,False,34.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,32.5,6.5,0.18212816071497964,-1.9991644853850967,-0.034743216995869776,1.652878809268259
1803.0,36.0,14.0,1.0,3.0,1.3,1.0,3.0,9.3,22.0,4.0,17.0,4.0,Bachelor,True,47.0,4.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0,9.3,27.900000000000002,0.5606852779012144,2.58163844792229,-2.7948220897451908,-0.26294544800086445
1804.0,33.0,9.0,2.0,5.0,1.6,3.0,1.0,5.4,14.0,3.0,10.0,0.0,Bachelor,False,34.5,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,16.200000000000003,5.4,-1.340687752036958,-0.3224610001565155,1.3487480253893138,0.7281367767717492
1805.0,47.0,16.0,1.0,3.0,1.6,3.0,3.0,8.2,24.0,0.0,24.0,4.0,Bachelor,False,48.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,24.599999999999998,24.599999999999998,2.0528740525784004,0.9134286221655943,-1.5543646219930864,0.6339449122695542
1807.0,23.0,1.0,4.0,4.0,3.3,5.0,1.0,7.7,17.0,0.0,22.0,0.0,Bachelor,False,10.5,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,38.5,7.7,0.6104551353201866,-2.3591964231600375,-0.6453557131706223,0.1652896737492421
1808.0,27.0,5.0,5.0,5.0,2.8,2.0,2.0,6.7,7.0,1.0,10.0,0.0,Bachelor,True,22.5,4.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,13.4,13.4,-0.5014645069808203,0.970028071109798,0.49141999441845713,-0.6245713800541564
1811.0,40.0,5.0,1.0,1.0,2.8,1.0,1.0,7.0,22.0,6.0,11.0,0.0,Bachelor,False,32.5,4.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,7.0,7.0,-2.147528414960667,0.9134068276999808,-0.7003476053375798,0.7708925334540726
1815.0,31.0,9.0,4.0,3.0,1.2,3.0,2.0,6.0,16.0,3.0,13.0,0.0,Bachelor,False,34.5,4.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6.0,18.0,12.0,0.0003667610161089384,0.32523158192037754,0.799607938330965,0.7257605650427961
1816.0,44.0,10.0,5.0,3.0,1.7,3.0,1.0,8.3,16.0,7.0,10.0,0.0,Bachelor,True,35.0,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,24.900000000000002,8.3,-0.5230291684467759,-0.866738806660949,-1.325313535994224,-0.3135135194807769
1818.0,52.0,24.0,5.0,1.0,1.8,1.0,3.0,8.3,7.0,10.0,19.0,1.0,Bachelor,False,52.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3.0,8.3,24.900000000000002,0.23755293068124672,2.544823604003737,-1.105492920600257,-1.42002606956638
1823.0,36.0,2.0,5.0,2.0,2.2,3.0,2.0,7.9,9.0,4.0,13.0,0.0,Bachelor,True,31.0,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.0,23.700000000000003,15.8,0.6542792937960764,0.06539019369594157,-0.5480421340452978,-0.8584944299167621
1827.0,24.0,2.0,5.0,1.0,2.2,1.0,1.0,5.9,8.0,0.0,10.0,0.0,Bachelor,False,31.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,5.9,5.9,-2.3728373223083254,0.9933441808846324,0.9904583542865295,-0.25374997208699157
